state	chamber	forecastyear	forecastmonth	forecastday	source	electionyear	jacobsonforecast	jacobsonforecastnumeric	note
"New York"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"New York"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"North Carolina"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Lean R"	"3"	""
"North Carolina"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Likely R"	"2"	""
"North Dakota"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"North Dakota"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Ohio"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Ohio"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Oklahoma"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Oklahoma"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Oregon"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Likely D"	"6"	""
"Oregon"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Likely D"	"6"	""
"Pennsylvania"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Lean R"	"3"	""
"Pennsylvania"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Lean R"	"3"	""
"Rhode Island"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"Rhode Island"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"South Carolina"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"South Carolina"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"South Dakota"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"South Dakota"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Tennessee"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Tennessee"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Texas"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Likely R"	"2"	""
"Texas"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Lean R"	"3"	""
"Utah"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Utah"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Vermont"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"Vermont"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"Virginia"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"NO ELECTIONS"	" "	""
"Virginia"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"NO ELECTIONS"	" "	""
"Washington"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Likely D"	"6"	""
"Washington"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"West Virginia"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Likely R"	"2"	""
"West Virginia"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Wisconsin"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Likely R"	"2"	""
"Wisconsin"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Likely R"	"2"	""
"Wyoming"	"senate"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Wyoming"	"house"	2020.0	1.0	15.0	"https://cookpolitical.com/analysis/governors/statehouse/handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Alabama"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"NO ELECTIONS"	" "	""
"Alabama"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"NO ELECTIONS"	" "	""
"Alaska"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Alaska"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Toss-up"	"4"	""
"Arizona"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Toss-up"	"4"	""
"Arizona"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Toss-up"	"4"	""
"Arkansas"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Arkansas"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"California"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"California"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"Colorado"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Likely D"	"6"	""
"Colorado"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"Connecticut"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"Connecticut"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"Delaware"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Likely D"	"6"	""
"Delaware"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"Florida"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Lean R"	"3"	""
"Florida"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Likely R"	"2"	""
"Georgia"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Lean R"	"3"	""
"Georgia"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Lean R"	"3"	""
"Hawaii"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"Hawaii"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"Idaho"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Idaho"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Illinois"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"Illinois"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"Indiana"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Indiana"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Iowa"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Likely R"	"2"	""
"Iowa"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Lean R"	"3"	""
"Kansas"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Likely R"	"2"	""
"Kansas"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Likely R"	"2"	""
"Kentucky"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Kentucky"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Louisiana"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"NO ELECTIONS"	" "	""
"Louisiana"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"NO ELECTIONS"	" "	""
"Maine"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Lean D"	"5"	""
"Maine"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Likely D"	"6"	""
"Maryland"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"NO ELECTIONS"	" "	""
"Maryland"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"NO ELECTIONS"	" "	""
"Massachusetts"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"Massachusetts"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"Michigan"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"NO ELECTIONS"	" "	""
"Michigan"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Toss-up"	"4"	""
"Minnesota"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Toss-up"	"4"	""
"Minnesota"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Lean D"	"5"	""
"Mississippi"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"NO ELECTIONS"	" "	""
"Mississippi"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"NO ELECTIONS"	" "	""
"Missouri"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Missouri"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Montana"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Montana"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Nebraska"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Non-partisan"	""	""
"Nebraska"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Unicameral legislature"	""	""
"Nevada"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Likely D"	"6"	""
"Nevada"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Likely D"	"6"	""
"New Hampshire"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Toss-up"	"4"	""
"New Hampshire"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Lean D"	"5"	""
"New Jersey"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"NO ELECTIONS"	" "	""
"New Jersey"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"NO ELECTIONS"	" "	""
"New Mexico"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"New Mexico"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"New York"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"New York"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"North Carolina"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Lean R"	"3"	""
"North Carolina"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Lean R"	"3"	""
"North Dakota"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"North Dakota"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Ohio"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Likely R"	"2"	""
"Ohio"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Likely R"	"2"	""
"Oklahoma"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Oklahoma"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Oregon"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Likely D"	"6"	""
"Oregon"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Likely D"	"6"	""
"Pennsylvania"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Lean R"	"3"	""
"Pennsylvania"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Lean R"	"3"	""
"Rhode Island"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"Rhode Island"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"South Carolina"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"South Carolina"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"South Dakota"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"South Dakota"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Tennessee"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Tennessee"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Texas"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Likely R"	"2"	""
"Texas"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Lean R"	"3"	""
"Utah"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Utah"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe R"	"1"	""
"Vermont"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"Vermont"	"house"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"Safe D"	"7"	""
"Virginia"	"senate"	2020.0	7.0	22.0	"https://cookpolitical.com/july-update-handicapping-2020-state-legislature-races"	2020.0	"NO ELECTIONS"	" "	""
