CAND_ID,CAND_NAME,CAND_ICI,PTY_CD,CAND_PTY_AFFILIATION,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,SPEC_ELECTION,PRIM_ELECTION,RUN_ELECTION,GEN_ELECTION,GEN_ELECTION_PRECENT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS
H2WV01102,"SISCO, MICHAEL RAYMOND",C,2,REP,5372,0,5357.16,0,0,14.84,0,0,0,0,0,0,4372,WV,01,,,,,,0,1000,09/30/2021,0,0
H2WV01136,"FULLER, SCOTT ALLEN MR",C,2,REP,29151,0,21788.86,0,6162.84,13524.98,25000,0,0,0,0,0,4151,WV,01,,,,,,0,0,03/31/2022,0,0
H6WV03117,"LAWHORN, ZANE RENE",C,2,REP,21439.5,0,20952.28,0,0,487.22,3740.5,16444,0,0,0,16444,1255,WV,01,,,,,,0,0,05/10/2022,0,0
H2WV02191,"WENDELL, BARRY LEE MR.",C,1,DEM,22321,0,12856.65,0,0,9464.35,0,1000,0,0,0,1000,21321,WV,02,,,,,,0,0,09/30/2022,0,0
H8WV02073,"UNGER, JOHN R II",C,1,DEM,94.26,0,0,0,47781.67,47875.93,0,0,0,0,0,0,0,WV,02,,,,,,0,0,09/30/2022,0,0
H8WV02115,"SERGENT, TALLEY",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,02,,,,,,0,0,04/12/2021,0,0
H0WV01072,"MCKINLEY, DAVID B. MR.",I,2,REP,2411685.97,0,2797918.66,0,393210.88,6978.19,0,720000,0,100000,0,935000,851935.95,WV,02,,,,,,839750,0,09/30/2022,83050,117600
H2WV01128,"BRAUN, CARLY",C,2,REP,17575.7,0,20900.96,0,757.34,-2567.92,184.9,10365.8,0,0,0,10365.8,7025,WV,02,,,,,,0,0,02/22/2022,0,0
H2WV02183,"BUCHSER-LOCHOCKI, SUSAN",C,2,REP,26697.52,0,26556.14,0,0,141.38,26661.47,0,0,0,0,0,0,WV,02,,,,,,36.05,0,09/30/2022,0,0
H2WV02209,"SECKMAN, MICHAEL",C,2,REP,12309.4,0,12271.4,0,0,38,10909.4,0,0,0,0,0,1400,WV,02,,,,,,0,0,07/15/2022,0,0
H4WV02080,"MOONEY, ALEXANDER XAVIER",I,2,REP,4283104.11,2409427.32,5876949.92,550203.56,2318118.32,724272.51,0,0,0,0,0,0,1389133.29,WV,02,,,,,,401382.3,5000,09/30/2022,6893,2850
H4WV02122,"REED, KENNETH RAY",O,2,REP,0,0,0,0,338.75,338.75,0,0,0,0,0,250338.75,0,WV,02,,,,,,0,0,10/07/2021,0,0
H0WV03151,"TURNER, HILARY",C,1,DEM,0,0,0,0,445.73,445.73,0,0,0,0,0,0,0,WV,03,,,,,,0,0,03/31/2021,0,0
H4WV03070,"JENKINS, EVAN H",I,2,REP,0,0,0,0,10.26,10.26,0,0,0,0,0,600,0,WV,03,,,,,,0,0,09/30/2022,0,0
H8WV03097,"MILLER, CAROL DEVINE",I,2,REP,1085780.82,26921.89,984646.2,0,167006.98,268141.6,0,0,0,0,0,442992.72,452440.72,WV,03,,,,,,602526,0,09/30/2022,0,0
H8WV03105,"LUCAS, CONRAD G. MR. II",O,2,REP,0,0,105,0,609.85,504.85,0,0,0,0,0,275007.41,0,WV,03,,,,,,0,0,09/30/2022,0,0
H8WV03113,"GEARHEART, MARTY",O,2,REP,0,0,0,0,0,0,0,0,0,0,0,30000,0,WV,03,,,,,,0,0,09/30/2021,0,0
H0WY01028,"BEACH, CARL",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,00,,,,,,0,0,04/14/2021,0,0
H0WY01036,"GREYBULL, LYNNETTE",C,1,DEM,68299.16,0,50911.24,2500,2362.57,19750.49,0,0,0,0,0,0,68299.09,WY,00,,,,,,0,0,09/30/2022,25,0
H8WY01054,"HELM, TRAVIS",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,00,,,,,,0,0,07/19/2022,0,0
H2WY00158,"BOUCHARD, ANTHONY",C,2,REP,660553.66,0,654975.43,0,0,5578.23,0,0,0,0,0,0,659556.47,WY,00,,,,,,0,0,09/30/2022,12555,0
H2WY00166,"HAGEMAN, HARRIET",C,2,REP,5435648.3,199120.46,4947656.34,0,0,487991.96,6750,0,0,0,0,24548.49,5003927.64,WY,00,,,,,,214550,0,09/30/2022,21740,0
H2WY01032,"GRAY, CHARLES",C,2,REP,511277.8,0,326265.74,0,0,185012.06,2952.13,298318.33,0,0,0,307467.33,208840.29,WY,00,,,,,,0,0,09/30/2022,17750,0
H2WY01040,"KNAPP, EVERETT DENTON JR",C,2,REP,29584.86,0,29646.89,0,0,-62.03,0,0,0,0,0,0,29584.86,WY,00,,,,,,0,0,09/26/2022,0,0
H2WY29017,"BELINSKEY, ROBYN MARIWE",C,2,REP,2800,0,4343.99,0,0,-1543.99,0,0,0,0,0,0,2800,WY,00,,,,,,0,0,09/30/2022,0,0
H8WY00148,"LUMMIS, CYNTHIA MARIE",I,2,REP,367850.3,103174.96,352180.98,0,114450.23,130119.55,0,0,0,140500,0,0,170844.9,WY,00,,,,,,92830.44,0,09/30/2022,1380.25,5000
H2WY01016,"SELVIG, MARISSA JOY",C,3,CON,22270.15,0,18767.88,0,0,3502.27,2358.14,0,0,0,0,0,16857.01,WY,00,,,,,,0,3055,10/19/2022,376.41,0
H2WY01057,"HARDISON, CASEY WILLIAM MR",C,3,OTH,2103.3,0,963.34,0,0,1139.96,0,1000,0,0,0,1000,1103.3,WY,00,,,,,,0,0,03/31/2022,0,0
H2WY01065,"HARDISON, CASEY WILLIAM",C,3,OTH,2103.3,0,963.34,0,0,1139.96,0,1000,0,0,0,1000,1103.3,WY,00,,,,,,0,0,03/31/2022,0,0
P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",O,1,DEM,0,0,301541.73,0,301541.73,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,09/30/2022,0,0
P00006213,"DELANEY, JOHN K.",C,1,DEM,1394.66,0,11103.81,0,12026.58,2317.43,0,0,0,0,0,1493250,0,00,00,,,,,,0,0,09/30/2022,0,0
P00006486,"YANG, ANDREW MR.",C,1,DEM,424473.7,0,204949.16,0,214312.83,433982.37,0,420000,0,0,0,422010,4455.76,00,00,,,,,,0,0,09/30/2022,2816.31,0
P00008532,"BRADFORD, DAPHNE DENISE",C,1,DEM,10063.87,0,500.29,0,4297.07,9563.58,0,4348.13,0,0,0,4348.13,5715.74,00,00,,,,,,0,0,06/30/2022,0,0
P00008763,"OJEDA, RICHARD NEECE II",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,07/31/2022,0,0
P00008946,"POWERS, CHRISTIN NOEL MS.",,1,DEM,3746.74,0,2528.71,0,0,1218.03,3537.17,0,0,0,0,0,209.57,00,00,,,,,,0,0,09/30/2022,0,0
P00009225,"SENEY, RAYMOND J",C,1,DEM,0,0,60,0,305.2,245.2,0,0,0,0,0,1800,0,00,00,,,,,,0,0,09/30/2022,0,0
P00009290,"GILLIBRAND, KIRSTEN",C,1,DEM,5368.22,0,89756.87,76108.23,84388.65,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,06/30/2021,0,0
P00009423,"HARRIS, KAMALA D.",C,1,DEM,639578.22,560000,758271.3,0,145387.59,26694.51,0,0,0,0,0,8876.94,0,00,00,,,,,,0,0,09/30/2022,-208211.64,-800
P00009456,"WILSON, KURTIS KING MR",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,06/30/2021,0,0
P00009621,"WARREN, ELIZABETH",C,1,DEM,492019.69,0,666532.93,0,178499.13,3985.89,0,0,0,0,0,0,6110.45,00,00,,,,,,0,0,09/30/2022,6463.78,0
P00009795,"BOOKER, CORY A.",C,1,DEM,833954.32,765819.69,887575.31,0,53630.33,9.34,0,0,0,0,0,0,32366.65,00,00,,,,,,34000,0,01/31/2022,-21490.42,-1000
P00009910,"WILLIAMSON, MARIANNE",C,1,DEM,160674.4,0,207649.45,0,49813.05,2838,0,21000,0,0,0,203579.51,1393,00,00,,,,,,0,0,09/30/2022,254,0
P00010454,"INSLEE, JAY R",C,1,DEM,0,0,38858.34,0,38858.34,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,02/28/2022,0,0
P00010520,"HICKENLOOPER, JOHN W.",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,09/30/2022,0,0
P00010793,"O'ROURKE, ROBERT BETO",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,06/30/2021,0,0
P00010827,"MESSAM, WAYNE MARTIN",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,81875.5,0,00,00,,,,,,0,0,06/30/2021,0,0
P00011254,"GRAVEL, MAURICE ROBERT",C,1,DEM,0,0,0,0,7458.99,7458.99,0,0,0,0,0,0,0,00,00,,,,,,0,0,03/31/2021,0,0
P00011833,"BENNET, MICHAEL F.",C,1,DEM,210.28,0,3590.88,0,3864.37,483.77,0,0,0,0,0,0,0,00,00,,,,,,0,0,08/06/2021,0,0
P00011866,"MOULTON, SETH",C,1,DEM,7450.68,7450.68,8410.84,0,960.16,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,02/22/2021,0,0
P00011999,"BULLOCK, STEVE",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,09/30/2022,0,0
P00012054,"DE BLASIO, BILL",C,1,DEM,41739.77,0,38887.88,0,822.66,3674.55,0,0,0,0,0,83018.72,24350,00,00,,,,,,0,0,09/30/2022,2800,0
P00012427,"MCINNIS, CHARLETA",C,1,DEM,0,0,0,0,692,692,0,0,0,0,0,0,0,00,00,,,,,,0,0,03/31/2021,0,0
P00012716,"STEYER, TOM",C,1,DEM,1871658.81,0,1958662.83,0,87004.02,0,0,0,0,0,0,0,55853.84,00,00,,,,,,0,0,01/21/2022,0,0
P00013201,"BOYD, MOSEMARIE DORA (""MOSIE"")",C,1,DEM,769.66,0,785.03,0,15.37,0,769.66,0,0,0,0,0,0,00,00,,,,,,0,0,04/15/2021,0,0
P00014530,"BLOOMBERG, MICHAEL R.",C,1,DEM,966341.77,0,1165887.36,0,3422907.46,3223361.87,18682.58,0,0,0,0,0,0,00,00,,,,,,0,0,09/30/2022,0,0
P00015669,"HALL, ELLA REE",C,1,DEM,0,0,30,0,215.85,185.85,0,0,0,0,0,0,0,00,00,,,,,,0,0,04/15/2021,0,0
P40002347,"EDWARDS, JOHN",O,1,DEM,0,0,0,0,0,0,0,0,0,0,0,331586.46,0,00,00,,,,,,0,0,09/30/2022,0,0
P40002404,"SHARPTON, REV ALFRED C",C,1,DEM,0,0,0,0,-11636.54,-11636.54,0,0,0,0,0,925713.78,0,00,00,,,,,,0,0,09/30/2021,0,0
P40004541,"MERCER JR, LEE",,1,DEM,384000000,0,384000000,0,-32.32,-7.26,384000000,0,0,0,0,0,0,00,00,,,,,,0,0,06/30/2021,0,0
P40004616,"CAMPBELL, CHRISTOPHER JOESPH",,1,DEM,0,0,0,0,2800,2800,0,0,0,0,0,0,0,00,00,,,,,,0,0,04/30/2021,0,0
P40007031,"GAILEY, WILLIAM",,1,DEM,974.42,0,782.08,0,0,192.34,974.42,0,0,0,0,0,0,00,00,,,,,,0,0,03/31/2022,0,0
P40007676,"SMYTH, HERBERT EZEKIEL ZEKE",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,09/30/2022,0,0
P60007168,"SANDERS, BERNARD",C,1,DEM,694856.22,0,2317585.72,0,2650205.79,1027476.29,0,0,0,0,0,0,961.59,00,00,,,,,,0,0,09/30/2022,56290.54,0
P80000268,"CARTER, WILLIE FELIX",,1,DEM,5482.74,0,5406.68,0,57.44,133.5,5069.87,0,0,0,0,1250,278.97,00,00,,,,,,0,0,09/30/2022,250,0
P80000722,"BIDEN, JOSEPH R JR",I,1,DEM,12103466.24,6180380.04,10161095.52,560000,260475.37,2202846.09,0,0,0,0,0,0,280,00,00,,,,,,0,0,09/30/2022,1781718.55,0
P80006117,"KLOBUCHAR, AMY J.",C,1,DEM,10380.48,0,58127.26,37268.23,47746.78,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,12/31/2021,2864.17,0
P00004861,"BICKELMEYER, MICHAEL",,2,REP,716.28,0,706.46,0,.18,10,721.09,0,0,0,0,0,0,00,00,,,,,,0,0,09/30/2022,0,0
P00006528,"HERZ, DAVID RAPHAEL MR.",,2,REP,0,0,0,0,90,90,0,0,0,0,0,300,0,00,00,,,,,,0,0,09/30/2022,0,0
P00007823,"LEE, HUHNKIE",C,2,REP,31644.57,0,23354.57,0,0,8290,7213.97,0,0,0,0,0,24430.6,00,00,,,,,,0,0,09/30/2022,0,0
P00009167,"BRAINARD, CHRISTOPHER",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,07/01/2021,0,0
P00009670,"MERONEY, JAMES EDWIN",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,05/16/2022,0,0
P00009951,"PEPPE, JAMES",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,06/30/2021,0,0
P00010033,"VILLARI, TIMOTHY MICHAEL MR.",C,2,REP,0,0,2205.97,0,2205.97,0,0,0,0,2205.97,0,0,0,00,00,,,,,,0,0,09/30/2022,0,0
P00011239,"WELD, WILLIAM FLOYD (BILL)",C,2,REP,4381.25,0,5142.85,0,777.3,15.7,4032.5,0,0,0,0,386367.3,0,00,00,,,,,,0,0,09/30/2022,0,0
P00013029,SUZIE PATRICIA SCOTT,,2,REP,8363.42,0,8363.3,0,0,.12,8338.42,0,0,0,0,0,25,00,00,,,,,,0,0,03/31/2022,0,0
P00013276,"WALSH, JOE",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,441685.65,0,00,00,,,,,,0,0,03/31/2021,0,0
P00013649,"SANFORD, MARSHALL HON",C,2,REP,26186.62,0,25760.7,0,1341792.25,1342218.17,0,0,0,0,0,0,0,00,00,,,,,,0,0,09/30/2022,0,0
P00015131,"RODEO, KENNY",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,09/30/2022,0,0
P00015925,"WALTON, GREG",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,12/31/2021,0,0
P20002721,"SANTORUM, RICHARD J.",O,2,REP,1703.51,0,489,0,2374.3,3588.81,0,0,0,0,0,981606.46,0,00,00,,,,,,0,0,09/30/2022,0,0
P20002978,"BACHMANN, MICHELE",C,2,REP,2976.11,0,132139.06,0,1600669.13,1471506.18,0,0,0,0,0,1914.4,0,00,00,,,,,,0,0,09/30/2022,0,0
P40003824,"FRAYER, DONALD ROBERT",,2,REP,355,0,348.22,0,-963.62,-956.84,0,0,0,48.22,0,0,300,00,00,,,,,,0,0,09/30/2022,0,0
P40004244,"TILLIS, CHRISTOPHER GEORGE",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,09/30/2022,0,0
P40004681,"FAULKNOR, DONALD EARL MR. JR",,2,REP,-.76,0,0,0,25,24.24,0,0,0,0,0,0,38.24,00,00,,,,,,0,0,06/30/2021,0,0
P40004954,"KROSS, STEVEN",,2,REP,1379.78,0,1265.23,0,0,114.55,1274.78,0,0,0,0,0,105,00,00,,,,,,0,0,09/30/2022,0,0
P40005928,"TORRES, JESUS MR.",,2,REP,555,0,30.09,0,0,584.56,250,100,0,0,0,0,205,00,00,,,,,,0,0,09/30/2021,0,0
P60003654,"GINGRICH, NEWT",C,2,REP,25.14,0,2530,0,2747.42,242.56,0,0,0,0,0,4632534.55,0,00,00,,,,,,0,0,09/30/2022,0,0
P60005303,"FOX, CHERUNDA LYNN",,2,REP,30832.69,0,30832.69,0,0,0,30832.69,0,0,0,0,0,0,00,00,,,,,,0,0,09/30/2022,0,0
P60006046,"WALKER, SCOTT",O,2,REP,53439.52,0,198387.95,0,186124.82,41176.39,0,0,0,0,0,40635.48,95,00,00,,,,,,0,0,07/15/2021,0,0
P60006111,"CRUZ, RAFAEL EDWARD ""TED""",O,2,REP,0,0,0,0,32187.27,32187.27,0,0,0,0,0,0,0,00,00,,,,,,0,0,09/30/2022,0,0
P60006723,"RUBIO, MARCO",O,2,REP,1387.59,0,882.47,0,3104.77,3609.89,0,0,0,0,0,827657.12,769.42,00,00,,,,,,0,0,09/30/2022,0,0
P60007572,"PATAKI, GEORGE E",O,2,REP,0,0,378,0,3988.87,3610.87,0,0,0,0,0,20000,0,00,00,,,,,,0,0,09/30/2022,0,0
P60008059,"BUSH, JEB",O,2,REP,0,0,5478.76,0,5478.76,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,06/30/2022,-20600,0
P60016342,"DE  LA  FUENTE, ROQUE ROCKY",C,2,REP,11004.71,0,43914.24,0,32909.53,0,0,9500,1500,27836.28,0,0,0,00,00,,,,,,0,0,03/23/2022,0,0
P80000748,"PAUL, RON",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,12/31/2021,0,0
P80003817,"WUENSCHE, VERNON EDGAR",C,2,REP,0,0,0,0,582.84,582.84,0,0,0,0,0,0,0,00,00,,,,,,0,0,09/30/2022,0,0
P00016741,"WEST, KANYE",C,3,BDY,195348.06,0,1153174.75,0,1328976.72,371150.03,0,0,0,250000,0,0,149600,00,00,,,,,,0,0,09/30/2022,189020,0
P00013292,"ROLDE, DAVID",C,3,GRE,0,0,960,0,975.91,15.91,0,0,0,0,0,0,0,00,00,,,,,,0,0,01/31/2021,960,0
P00014357,"BUCHSER-LOCHOCKI, SUSAN",C,3,GRE,7865,0,1452.16,0,0,6448.81,1171.94,6693.06,0,0,0,6693.06,0,00,00,,,,,,0,0,09/30/2022,0,0
P20003984,"STEIN, JILL",O,3,GRE,133757.99,0,90121.63,0,5444.31,49080.67,0,3010,0,0,0,43010,76642.99,00,00,,,,,,100,2700,09/30/2022,200,0
P00003962,"SCHRINER, JOSEPH CHARLES",C,3,IND,75,0,75,0,15,15,75,0,0,0,0,0,75,00,00,,,,,,0,0,09/30/2022,0,0
P00006064,"DAVIS, KELVIN GERAD",,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,03/31/2022,0,0
P00008573,"SIMPSON, GLENN SCOTT ALLISTAIR MR.",,3,IND,0,0,0,0,0,0,0,0,0,0,0,5000,0,00,00,,,,,,0,0,09/30/2022,0,0
P00010660,"MCCRAY, VALERIE LIN DR.",C,3,IND,10425,0,7973.81,0,0,378.58,0,3040,0,0,0,100,7385,00,00,,,,,,0,0,12/31/2021,0,0
P00010835,"BRADFORD, SCOTT",C,3,IND,0,0,24.06,0,24.06,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,01/31/2021,0,0
P00012039,"CHARLES, MARK R.",C,3,IND,0,0,464.5,0,2080.01,1615.51,0,0,0,0,0,0,0,00,00,,,,,,0,0,09/30/2022,0,0
P00013631,"TAYLOR, HORACE DONALD",C,3,IND,0,0,6,0,93.96,87.96,0,0,0,0,0,0,0,00,00,,,,,,0,0,01/19/2021,0,0
P00016253,"SCURLOCK, FRANK MIALS",C,3,IND,0,0,0,0,0,0,0,0,0,0,0,263756.79,0,00,00,,,,,,0,0,01/31/2021,0,0
P00016550,"PIERCE, BROCK",C,3,IND,334.59,0,17873.29,0,17538.7,0,0,0,0,0,0,5928676.44,0,00,00,,,,,,0,0,03/31/2021,0,0
P40006520,"CORDOVA, VINCENT DEAN MR. JR.",,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,09/30/2022,0,0
P40007502,"PARKER, JACOB MATTHEW MR.",,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,03/31/2022,0,0
P40007577,"HOFF, SAMUEL B DR",,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,06/30/2022,0,0
P40007882,"STASEVICH, JON EDWARD",,3,IND,120,0,0,0,0,120,0,0,0,0,0,11343.14,120,00,00,,,,,,0,0,09/30/2022,0,0
P40008849,"CARTER, GREGORY MARCUS MR",,3,IND,5600.22,0,5475.5,0,0,124.72,4680.22,0,0,0,0,0,920,00,00,,,,,,0,0,09/30/2022,0,0
P60003076,"KEYES, ALAN L",O,3,IND,0,0,0,0,0,0,0,0,0,0,0,296843.91,0,00,00,,,,,,0,0,09/30/2022,0,0
P60011517,"BERRY, JOEY",C,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,01/13/2021,0,0
P60022654,"MCMULLIN, EVAN / MINDY FINN",O,3,IND,5000,0,5825,0,1908.29,1083.29,0,0,0,0,0,664330.95,5000,00,00,,,,,,0,0,09/30/2022,0,0
P80000672,"HOFF, SAMUEL B DR",C,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,07/15/2021,0,0
P80003643,"ELLIOTT, CLAIRE ELISABETH",C,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,03/31/2022,0,0
P00006841,"KOKESH, ADAM",C,3,LIB,51.06,0,139.27,0,267.71,179.5,0,0,0,0,0,10552.39,31.06,00,00,,,,,,0,0,09/30/2022,0,0
P00012492,"SUPREME, VERMIN LOVE",C,3,LIB,0,0,0,0,3681.98,3681.98,0,0,0,0,0,700,0,00,00,,,,,,0,0,06/30/2022,0,0
P00013524,"JORGENSEN, JO",C,3,LIB,107174.79,0,121384.1,0,15798.19,1588.88,0,0,0,0,0,91129.8,5691.56,00,00,,,,,,0,0,06/08/2022,57.57,0
P00014746,"VANACORE, LOUIS DEAN",C,3,LIB,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,11/30/2021,0,0
P00015289,"MONDS, JOHN",C,3,LIB,0,0,1392.1,0,1349.1,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,03/31/2022,0,0
P00015297,"AVOURIS, AARON PATRICK",,3,LIB,0,0,0,0,1.25,1.25,0,0,0,0,0,0,0,00,00,,,,,,0,0,09/30/2022,0,0
P00015354,"GRAY, PHIL MR.",C,3,LIB,8094.93,0,8094.93,0,0,0,3869.22,0,0,0,0,0,4225.71,00,00,,,,,,0,0,06/30/2021,0,0
P20002671,"JOHNSON, GARY / WILLIAM ""BILL"" WELD",O,3,LIB,0,0,0,0,0,0,0,0,0,0,0,150875.26,0,00,00,,,,,,0,0,12/31/2021,0,0
P40005936,"MAPSTEAD, LARS DAMIAN 8319014600",,3,LIB,26572.58,0,13795.37,0,0,12777.21,1307.88,25000,0,0,0,25000,264.7,00,00,,,,,,0,0,09/30/2022,0,0
P40007734,"TER MAAT, MICHAEL",,3,LIB,108239.77,0,19845.76,0,0,88394.01,104447,0,0,0,0,0,3792.77,00,00,,,,,,0,0,09/30/2022,0,0
P60008075,"CHAFEE, LINCOLN DAVENPORT MR.",C,3,LIB,0,0,22932.02,0,22932.02,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,03/31/2021,22932.02,0
P00012153,"GERHARDT, ERIK",C,3,LP,34996.83,0,5555,0,0,29536.83,28252.13,0,0,0,0,0,6744.7,00,00,,,,,,0,0,09/30/2022,0,0
P00012187,"SMITH, DWIGHT STANFORD",C,3,NNE,0,0,1469,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,09/30/2022,0,0
P60016920,"PRAG, CHOMI",C,3,NNE,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,03/31/2022,0,0
P60017100,"VALENTINE, JAMES",C,3,NNE,0,0,61.25,0,37026.62,36965.37,0,0,0,0,0,52600,0,00,00,,,,,,0,0,09/30/2022,0,0
P00010876,"TRAHAN, CHANCE BRADFORD MR",,3,NON,47689.79,0,47689.79,0,0,0,15047.68,0,0,0,0,0,32642.11,00,00,,,,,,0,0,09/30/2022,0,0
P00000679,"CARROLL, JERRY LEON",,3,NP,80,20,80,0,2,2,0,60,0,0,0,3279,0,00,00,,,,,,0,0,03/31/2022,0,0
P00013771,"CARROLL, BRIAN T",C,3,NPA,0,0,0,0,6133.18,4003.78,0,0,0,0,0,3866.58,0,00,00,,,,,,0,0,09/30/2022,0,0
P40006983,"SHERMAN, JASMINE MS.",,3,NPA,5373.15,0,4744,0,0,629.15,0,0,0,0,0,0,5373,00,00,,,,,,0,0,09/30/2022,0,0
P60019668,"GEORGE, JEFF",O,3,NPA,0,0,0,0,-11151.21,-11151.21,0,0,0,0,0,0,0,00,00,,,,,,0,0,06/30/2022,0,0
P00012211,"HAWKINS, HOWIE",,3,OTH,31724.85,0,48567.28,0,17920.12,1143.14,0,3700,0,0,0,3700,23642.6,00,00,,,,,,0,0,09/30/2022,30.3,0
P20003174,"SPONHEIM, DAVID JON",C,3,OTH,370.41,0,1091.68,50,1908.49,1187.22,0,0,0,0,0,0,370,00,00,,,,,,0,0,09/30/2022,0,0
P40004665,"HARDISON, CASEY WILLIAM MR",,3,OTH,4861.72,0,2284.19,0,0,2577.53,0,4430.86,0,0,0,4430.86,430.86,00,00,,,,,,0,0,06/30/2021,0,0
P40005993,"FLOYD, MICHAEL",,3,OTH,15192.65,0,13515.99,0,0,1676.66,8952.64,6150.01,0,0,0,6150.01,90,00,00,,,,,,0,0,03/31/2022,0,0
P60017852,"ROBERTS, CLIFTON LEE MR.",C,3,OTH,1430,0,5636.23,0,4206.23,0,0,0,0,0,0,0,1430,00,00,,,,,,0,0,09/30/2022,490,0
P00010124,"HUNTER, DARIO DAVID",C,3,PRU,1414.74,0,3729.04,0,2314.3,0,1351.06,0,0,0,3500,3500,60,00,00,,,,,,0,0,10/15/2021,0,0
P00015537,"SIMMONS, JADE",C,3,UN,0,0,508,0,2925.49,2407.49,0,0,0,0,0,0,0,00,00,,,,,,0,0,09/30/2022,0,0
P00015941,"FLORQUIST, CHRISTOPHER PAUL",,3,UN,1913.03,0,2301.76,0,490,101.27,1913.03,0,0,0,0,0,0,00,00,,,,,,0,0,07/17/2022,0,0
P00014126,"MEDEIROS, JOHN MANIMAS MR.",C,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,05/04/2021,0,0
P40004368,"RULLAN, JUAN F",,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,06/30/2021,0,0
P40004434,"JENKINS, MICHAEL DWAYNE",,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,,,,,,0,0,12/31/2021,0,0
P40004459,"PULLIAM, ALANDER",,3,IND,162000,0,22819,0,0,21381,0,51000,101000,2800,0,85300,10000,00,,,,,,,0,0,09/30/2022,0,0
P40008716,"MARCELLINI, MARK ROBERT",,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,00,,,,,,,0,0,09/30/2022,0,0
S2AK00184,"GRAY-JACKSON, ELVI",C,1,DEM,161518.33,0,161518.33,0,0,0,17376.98,0,0,0,0,0,141874.68,AK,00,,,,,,0,0,04/13/2022,5935,0
S2AK00226,"CHESBRO, PATRICIA",C,1,DEM,174378.62,0,110389.81,0,0,63988.81,9131.42,0,0,0,0,0,164597.19,AK,00,,,,,,0,500,09/30/2022,0,0
